Epoch,sigma15_k3_actrelu_bs8_image,sigma15_k3_actrelu_bs16_image,sigma15_k3_actrelu_bs32_image,sigma15_k3_actrelu_bs64_image,sigma15_k3_actleakyrelu_bs8_image,sigma15_k3_actleakyrelu_bs16_image,sigma15_k3_actleakyrelu_bs32_image,sigma15_k3_actleakyrelu_bs64_image,sigma15_k5_actrelu_bs8_image,sigma15_k5_actrelu_bs16_image,sigma15_k5_actrelu_bs32_image,sigma15_k5_actrelu_bs64_image,sigma15_k5_actleakyrelu_bs8_image,sigma15_k5_actleakyrelu_bs16_image,sigma15_k5_actleakyrelu_bs32_image,sigma15_k5_actleakyrelu_bs64_image,sigma25_k3_actrelu_bs8_image,sigma25_k3_actrelu_bs16_image,sigma25_k3_actrelu_bs32_image,sigma25_k3_actrelu_bs64_image,sigma25_k3_actleakyrelu_bs8_image,sigma25_k3_actleakyrelu_bs16_image,sigma25_k3_actleakyrelu_bs32_image,sigma25_k3_actleakyrelu_bs64_image,sigma25_k5_actrelu_bs8_image,sigma25_k5_actrelu_bs16_image,sigma25_k5_actrelu_bs32_image,sigma25_k5_actrelu_bs64_image,sigma25_k5_actleakyrelu_bs8_image,sigma25_k5_actleakyrelu_bs16_image,sigma25_k5_actleakyrelu_bs32_image,sigma25_k5_actleakyrelu_bs64_image,sigma50_k3_actrelu_bs8_image,sigma50_k3_actrelu_bs16_image,sigma50_k3_actrelu_bs32_image,sigma50_k3_actrelu_bs64_image,sigma50_k3_actleakyrelu_bs8_image,sigma50_k3_actleakyrelu_bs16_image,sigma50_k3_actleakyrelu_bs32_image,sigma50_k3_actleakyrelu_bs64_image,sigma50_k5_actrelu_bs8_image,sigma50_k5_actrelu_bs16_image,sigma50_k5_actrelu_bs32_image,sigma50_k5_actrelu_bs64_image,sigma50_k5_actleakyrelu_bs8_image,sigma50_k5_actleakyrelu_bs16_image,sigma50_k5_actleakyrelu_bs32_image,sigma50_k5_actleakyrelu_bs64_image,sigma100_k3_actrelu_bs8_image,sigma100_k3_actrelu_bs16_image,sigma100_k3_actrelu_bs32_image,sigma100_k3_actrelu_bs64_image,sigma100_k3_actleakyrelu_bs8_image,sigma100_k3_actleakyrelu_bs16_image,sigma100_k3_actleakyrelu_bs32_image,sigma100_k3_actleakyrelu_bs64_image,sigma100_k5_actrelu_bs8_image,sigma100_k5_actrelu_bs16_image,sigma100_k5_actrelu_bs32_image,sigma100_k5_actrelu_bs64_image,sigma100_k5_actleakyrelu_bs8_image,sigma100_k5_actleakyrelu_bs16_image,sigma100_k5_actleakyrelu_bs32_image,sigma100_k5_actleakyrelu_bs64_image
11,0.026189622176215625,0.023878435788182634,0.024336739122708406,0.02500422281482304,0.02375883116242043,0.025030813910723818,0.024731460540216996,0.025894546384219414,0.058456099603988614,0.02599545643717516,0.058392181487994285,0.029099499156069665,0.023909680348238063,0.058525876629289965,0.05858242187004968,0.0582878623705898,0.0317144697377789,0.031636243411826984,0.03292188911629296,0.03408317912674973,0.03260082554381336,0.031831438488018414,0.032743115642887864,0.03433941929277737,0.09629929490107333,0.09630198061578937,0.09634644661618397,0.036620384845230045,0.04919013237328005,0.034343400000569534,0.03508921661810152,0.037321427271413424,0.04612809696986891,0.04712701447159829,0.04925924492326822,0.04964617518191103,0.046885881655161055,0.04720703695251437,0.04731247637470498,0.04907529301264503,0.049090860431529056,0.06883669044706871,0.07426100700937475,0.04962216267826683,0.07500145679684093,0.04867037533503627,0.05073923512906213,0.05289282145393208,0.06725194781804165,0.06719394301670234,0.06904716687453871,0.07131022173044425,0.06764110097009407,0.06765799550157049,0.06839112668368702,0.07155042482778888,0.08256819120818973,0.0661663218889752,0.07054780400961053,0.07375099462728146,0.09287067334932014,0.07051850768455127,0.06932214828725934,0.06998980279889401
12,0.023644854935286685,0.023962345139821754,0.024336324397801427,0.025123139188139135,0.023684906775266853,0.024804050889584806,0.024612780318348796,0.02649629114243754,0.058456099603988614,0.02620413337764065,0.03355349976356685,0.02945153710039457,0.02384869866461449,0.05846746133495034,0.058486186745146246,0.0493651790583999,0.03204256972340844,0.03174815314770977,0.032834868458960824,0.03399685911502845,0.03250435819988519,0.03181188847992787,0.03282758531214006,0.034369098836837954,0.09629929490107333,0.09630730346893789,0.09634932433882532,0.03605944194773006,0.057714069082764975,0.033531538318120405,0.04203214443563814,0.03620502232140602,0.0462883686749386,0.04674485191187036,0.04827263805117704,0.04983916610499693,0.0500472223598019,0.0465350523291366,0.04706439958693006,0.0488142831375515,0.04658744032195761,0.050515007535683755,0.04763145604268066,0.04948782949572404,0.08803242287280753,0.04702399130965317,0.04755000315743582,0.052335930027818604,0.06657195541362161,0.06710179688977755,0.07179043435833694,0.07079662086058063,0.0667570143924071,0.067283572408779,0.06913270191573091,0.07115016048993537,0.06986323416459209,0.06634234981088565,0.0704498016983099,0.07322841011377688,0.08297789527738549,0.08774950157120737,0.06930425878952175,0.06942873747547197
13,0.02378752460714588,0.02371682506116551,0.024196180866485326,0.025706635735076346,0.023704819942978794,0.02432922424561142,0.024548970992806316,0.02641155260085324,0.058456099603988614,0.025976928912861446,0.05306842988614304,0.027966601167511297,0.02391403366604585,0.05895474314061313,0.058486158214990445,0.03091988461435996,0.03150677204338922,0.03163808372259647,0.03256533139573251,0.0338911030206953,0.031817197348575535,0.03210329206445152,0.032630876632231756,0.03440985011150959,0.09629929490107333,0.09630416821913096,0.09629542194035934,0.03897002706235399,0.037684674704537915,0.03516878571246935,0.03304583554804557,0.03644833192972351,0.04630531783542047,0.04637253956585597,0.04807492435026672,0.05018215544300977,0.04602040335932581,0.046435563822521564,0.04696717147221291,0.04875714507415548,0.04644528328937027,0.05034565644480279,0.05362533200912231,0.04961467044144278,0.0588609884558731,0.04908797234546363,0.05141167482737759,0.053561394216395615,0.0667600460354997,0.06726674853863229,0.06881027737265033,0.07090965373622723,0.06745368186748102,0.06773510938963653,0.06833405167562008,0.07079545965693897,0.07177419828585621,0.06663295336680408,0.07623304861324413,0.07267737817389523,0.11081148432818103,0.06731730509959422,0.06949745076785457,0.06926869323957262
14,0.03052294207163059,0.023694931035722053,0.0242376921207297,0.02484215617588919,0.023720373475896485,0.024178404114386237,0.02425348942181595,0.02694023987703595,0.058456099603988614,0.029065789450399452,0.027636218782559712,0.029867924358946824,0.023839756173638624,0.05844642608812972,0.059903165011771765,0.036624462913131844,0.03161807780418451,0.03144302134602975,0.03239450089340895,0.03409986043858532,0.03168352543512572,0.031655516748431305,0.03237964145576852,0.03564922235757633,0.09629929490107333,0.09630645650623385,0.097289221794879,0.0352703306666702,0.04165849482910091,0.03352746136299175,0.03285846112575098,0.03658842251993416,0.0463489326285089,0.04656620853198525,0.04851082024442411,0.049323554945095945,0.04686285542911793,0.046495164667841475,0.04704786977677787,0.04832165549300007,0.04788786985015973,0.0464792281753889,0.04726036483959385,0.048990292667000945,0.08072535532432361,0.05326060468243902,0.0516589402333303,0.05222540814306393,0.06658562691445388,0.06727159447766143,0.06840418428396451,0.07058505882399035,0.06778006672959465,0.06706393850895488,0.06843915127414335,0.07052170984382855,0.06906719494278654,0.06600781942787147,0.07179268550834227,0.07416150393440696,0.07827071183847281,0.07474427071609978,0.07026781515515557,0.06935402501054817
15,0.026464621305703876,0.023734335897404625,0.024300655979754837,0.024581807951479007,0.023706492604693787,0.024037053587341522,0.0244134793609277,0.025990112209008466,0.058456099603988614,0.02676310197280196,0.026394776225920298,0.02685666930520689,0.023648561831201186,0.05845522532895475,0.058726499105870675,0.03462340900720747,0.031574097868392895,0.03142729947871747,0.03223057036210835,0.03391318040123941,0.0322024232111794,0.03185309442237899,0.03262755201410535,0.03407806199566868,0.09629929490107333,0.09629686943282478,0.09634259609287098,0.037326546149714215,0.05493829651527939,0.032799746852266144,0.03285071048886653,0.036241809444452516,0.04577958360604282,0.04615148032900002,0.048221811998622875,0.04882459419120864,0.04663341450306641,0.04709173242929955,0.04688699907301265,0.04866258245535212,0.04685879042536686,0.04624465438630128,0.04813658492430919,0.04941724333024518,0.07036347826042416,0.05434844895361234,0.04736624787075172,0.05257190627006338,0.06742592425267027,0.06665036850068373,0.06885361025701328,0.0697283891664315,0.06722031036963114,0.0677118494384778,0.06816157848952048,0.07005986883312786,0.07501329351889718,0.066162990168894,0.07463844091609345,0.07582344815598761,0.07120693251805439,0.07339836040472983,0.0687513654577328,0.0707118595431204
16,0.025913289533977,0.023681376191920882,0.024367123024480526,0.025000535952934482,0.02359290525630583,0.024028150864493125,0.02435141437968388,0.02620840119624684,0.058456099603988614,0.025928222589691612,0.02568205155438641,0.026506859231660417,0.02384726948675711,0.058455982935164394,0.058336885679737153,0.027405691556660453,0.03150164983801453,0.03180733986477235,0.03214054514337785,0.033427713067072755,0.03217173331904212,0.03162738303176173,0.03231419283436474,0.03485984122722334,0.09629929490107333,0.09630253789724649,0.09638542570904235,0.03527338996949924,0.04791022307997056,0.04532410163365495,0.03350890391547574,0.03507270111587778,0.046111331768155045,0.046288843064686724,0.04853778768175753,0.048681932585251116,0.046397797930366955,0.04621302371523648,0.04664894821671315,0.048087810661092224,0.04949424437716904,0.046991718697633966,0.04833219869925013,0.0487960682384264,0.0601578299022844,0.06182199094666808,0.04874182435736328,0.05209145507470566,0.06665754017892413,0.06719266945289643,0.06864245320540002,0.07086712945717334,0.06686078897648522,0.06730982768646392,0.06766202484298606,0.07105407595786353,0.07861332444175971,0.06576418333445809,0.06922049591575598,0.0721528197404936,0.09246547262519852,0.06770405393802732,0.06839543864390492,0.06890636687388675
17,0.023596522207140105,0.02362195826549328,0.02411809164080183,0.02479651869743368,0.023588736504869402,0.024313671415956035,0.02427411240088455,0.026124241075968276,0.058456099603988614,0.025454174576198547,0.02583641998112891,0.02675887291051655,0.023656175955535156,0.0584560705612732,0.02859506866576718,0.027245345897278173,0.03155126791870988,0.0315237345195507,0.03214060294553497,0.033434324345250926,0.03237354740630439,0.031574745169719566,0.03223363360461346,0.033824779113975884,0.09629929490107333,0.09632494777156204,0.09632519673640302,0.03630995300735916,0.05150273745241553,0.035523294368615045,0.03581828965363804,0.03525812718945124,0.04581116752248807,0.046377274530605965,0.047442819437984216,0.04904930208490837,0.04617075936255288,0.04652728285009658,0.04676087671305741,0.04861456002365447,0.047729936400100086,0.09808223104778788,0.0867684804615078,0.04919066269494187,0.08607694673629805,0.06742061614758929,0.05587172498150614,0.050945007816682875,0.066747372148755,0.0676097551057821,0.06763977128414676,0.07285302233042992,0.06676491843541839,0.06870622147513736,0.06784044032069675,0.06948898903311349,0.07384052283944056,0.06631660736628753,0.06897307418755959,0.07402961365177813,0.08857913008475758,0.09072563415354619,0.06812099078681012,0.0695316059415079
18,0.028417404405161755,0.023658427576883183,0.023934875413462474,0.0247432687107364,0.023597193729723548,0.023851068624886316,0.02423465443915065,0.025553706232540444,0.058456099603988614,0.02540517601730366,0.025624787947118484,0.037756720815839875,0.023655606224351946,0.04900743324103492,0.02801173329024358,0.02615736514962641,0.031522049646693084,0.03144082102786523,0.032007572577569074,0.03333719886525393,0.03144381357714082,0.031432940427106135,0.032762421921325016,0.034929887664901724,0.09629929490107333,0.09629588778385013,0.09691799820503136,0.03473682118647164,0.047526197958497635,0.032263385561829165,0.033163735982416814,0.03483207439988143,0.04588703352450483,0.046106480173057345,0.04743973725934269,0.04805380408951782,0.05258525169826992,0.04593420389458032,0.0466935318512245,0.04781984606864877,0.04881788513974904,0.06491802013793699,0.04764943276449798,0.05024373716152835,0.05863913063526587,0.048856485197276464,0.06854182713220726,0.050640783934000254,0.06644649066488838,0.06656529655993733,0.06889243155111556,0.07136979292186285,0.06693856299580234,0.06724512576060115,0.06842363422543886,0.06943204927671609,0.07851213583658379,0.06627606403109068,0.07147296771506867,0.07382821754482564,0.08521102369436055,0.06913551866897706,0.06815543891012582,0.0693137503885754
19,0.02645599117392643,0.02355693119219914,0.02400787773047106,0.024968302289040758,0.02354409952618331,0.02374767458821921,0.024227568638119767,0.025697044520281487,0.058456099603988614,0.024979161618407932,0.025433236224409465,0.04087249055596676,0.024153913428858413,0.026318532813992275,0.02659369097121113,0.026063698647761965,0.031308542970990776,0.03147346219098099,0.03191482854643192,0.03417840867261437,0.03190952277187589,0.03137388677137646,0.032130686015326974,0.03340123991033066,0.09629929490107333,0.09629058162865599,0.09632478582321326,0.034061454314101555,0.04667696017946203,0.045692426331510834,0.03436568951242121,0.03547843334030692,0.048315169558757295,0.04621645869808138,0.04713366411071289,0.04894838087979359,0.04610604546339574,0.045952539735840695,0.046320260798117456,0.048715974937588155,0.04804966115772134,0.074248921006399,0.04744541937526402,0.04943047623598936,0.05314826587718286,0.07480991412081432,0.048373728954803345,0.050673435974312946,0.06671553163146639,0.06709793733541738,0.06759743069044674,0.0698668943051569,0.06642038589908326,0.06713874325603968,0.06709698668999547,0.06976245908675249,0.09027231740769041,0.06626655251731912,0.07447267087692316,0.0808129264638695,0.0892188633962858,0.06759786912877591,0.06806198910889298,0.06825243811080953
20,0.0239476258073893,0.02356663580059592,0.02400799946144059,0.024451657694176652,0.023552020931324233,0.024157530415010724,0.024279564784881337,0.02513937344206993,0.058456099603988614,0.024869031056729076,0.02534665869293882,0.03184001455926438,0.02360943452881805,0.02548445369736618,0.02969329493389419,0.025880002446169986,0.03143245154691312,0.0314710274890605,0.032161800122126064,0.03326052892329316,0.032466748063663245,0.031460751486645275,0.03190986646972616,0.03356288652888693,0.09629929490107333,0.09630121137672307,0.09554748099780312,0.03404254434518544,0.047630166668614714,0.032144552639134266,0.03222113365507074,0.03536339462695166,0.053796853992610354,0.04588862060085473,0.04754047761074902,0.04826198494539445,0.04627164686694778,0.04693739940329057,0.04656215815443979,0.052171091158752944,0.058369017725684244,0.046407764140487084,0.04835128909580648,0.04827710296151449,0.05267236562456365,0.05499844956509956,0.047117933383853644,0.05053851971063547,0.06649775765475688,0.0666723709984603,0.06736315795335614,0.06955557692961827,0.06693811661585493,0.06724120287236911,0.0681476829062763,0.06915749306611284,0.0777730024263889,0.06555578845730967,0.06892138562158075,0.07096538633353593,0.09089457804369928,0.0711850249256617,0.2609159929726265,0.06853130452710281
21,0.023776164581289082,0.02348256729745934,0.023734629067512863,0.02436328012231552,0.023495206091333105,0.023638887368032265,0.024034682087173728,0.024913723251001267,0.058456099603988614,0.024534982850833678,0.02463390860821551,0.031336183871246856,0.02353236428280119,0.025070086626212153,0.02683495203840077,0.025362575168408973,0.03124673585434248,0.031198249188991733,0.031731404345034964,0.03296363858045418,0.034506980167112865,0.03140059212390632,0.0317233369104343,0.03331154072257107,0.09629929490107333,0.09630402839774785,0.04643932766118701,0.034370904101270965,0.04682118776851622,0.0441964805904898,0.032101377108213154,0.03430231758251463,0.057542921415123106,0.045609028237916745,0.04656276726489335,0.04785296673644361,0.04664004933921447,0.04563636361697829,0.04601867241660852,0.04745726073214537,0.05088879443188472,0.04542539795386271,0.04636595537377202,0.04769762309399576,0.0672482056539554,0.05071082192691815,0.046709319210587026,0.05052618797130769,0.06597352468304803,0.0665838680459714,0.06759851264489201,0.06833844630847798,0.06618047121604136,0.06637429378309717,0.06666377056114269,0.06860107737696104,0.07196592448152318,0.0651032396091578,0.06715011123535565,0.07042856248656851,0.0925651467633383,0.08613579037406642,0.06636001766279456,0.0680110269866302
22,0.0287033768784978,0.023474775518624258,0.0237471851313661,0.02430880172046902,0.023462008030078377,0.023623564569301165,0.023972646841082364,0.02489669444909049,0.058456099603988614,0.024646920856683987,0.025050287033034597,0.02667959264954059,0.02347032579464328,0.024780755995528987,0.02691776652196841,0.02537057105463058,0.03126107697254828,0.031182495144157257,0.03166607366948635,0.03276616342615235,0.03154740739059118,0.03134155374036055,0.03189476474593078,0.03335119259270531,0.09629929490107333,0.09630180976385078,0.03936099604435612,0.03369492331635769,0.04450301577300921,0.03825152882116751,0.09368515472865656,0.0345182012225844,0.04891432345941208,0.04569077925304731,0.04656242421803292,0.0477511426150996,0.045990272370071895,0.04587208743101812,0.045819886395778595,0.04726180326824333,0.046369148574200054,0.0474715756305598,0.046543303354549016,0.04748681351373298,0.06490417636169457,0.051491279955750466,0.05415898356782808,0.04962289737273458,0.06608038264647267,0.06615357179677876,0.06735759069574404,0.0683065761160133,0.06659899072841648,0.06677123803222458,0.06680815984348658,0.0686619315884102,0.07756912389794152,0.0651340458274803,0.06703227918832541,0.06966715907080961,0.09106455837853888,0.07867454650111322,0.06659853508040492,0.06719142907296956
23,0.023819742805224087,0.023471744083987167,0.023681504414681212,0.024338199597710095,0.02350493314060492,0.023677783675330473,0.023868195444230952,0.025147773750513486,0.058456099603988614,0.024357816357543683,0.024784021297719155,0.03662867679498991,0.023464690591854485,0.024657842691308343,0.025295840945875756,0.025256278667644582,0.031222834940017843,0.031148383488995762,0.03189807792118021,0.0328315369435297,0.03134703851263982,0.031227207890460705,0.031778153719541125,0.033098840976066086,0.09629929490107333,0.09629885164013059,0.037839332495194944,0.03414338119347177,0.037624869468373824,0.03176817838409251,0.031679492615363146,0.033998428833324844,0.04780068569693227,0.04556733874971811,0.046414170173333276,0.047601152581900695,0.0460165850167337,0.04560351479896421,0.045928399028770564,0.04726569414462137,0.04696163373160106,0.047311151753159815,0.04923011342148837,0.04971501934412729,0.0659700800665503,0.04568830666607799,0.047602234052366396,0.05404827055121216,0.06612747595019518,0.06724418960318065,0.06721679217382745,0.06874022277144215,0.06678505205789921,0.06631869514563643,0.06680655742135991,0.06935426182785777,0.08568237239688029,0.06524046419281335,0.06724035019711824,0.06967222041113026,0.09349224310572953,0.0717898103101407,0.06659042918140606,0.06786106370550596
24,0.028155114532586067,0.023489216147707007,0.023877381321822405,0.02425888090644607,0.023527028769420696,0.023605315342598555,0.023827858184258005,0.024797015561460176,0.058456099603988614,0.02412586514671387,0.02458328094854,0.026526549929578147,0.02348355743813399,0.024533974594513737,0.028064248284571575,0.025346242551310995,0.03138001419615907,0.03113077967194143,0.03161333681971083,0.032730163153271395,0.031156098952615965,0.03128552799880282,0.03182063079395749,0.033398356014077014,0.09629929490107333,0.09630096718535218,0.037340935303263684,0.0335277831221593,0.049403950964750434,0.031824762251789,0.03565772198442496,0.03433027304002456,0.04946838159278008,0.04572769979427295,0.04622803523017675,0.04752726715230174,0.05009112373596902,0.04581534961676638,0.04606051365166619,0.047199028980860536,0.05294200779049044,0.045942801545986046,0.04683490763011317,0.04787824121796326,0.08263150859733288,0.046454650301764586,0.04671749045049346,0.053340515425878754,0.066161521683789,0.06634472323612492,0.06725598475367606,0.06818270731156424,0.06607581830529381,0.0664139040808693,0.06656690755878868,0.06828107479280847,0.08532343780424365,0.06576099410624144,0.06816706129913042,0.06990955713129092,0.1059271946039553,0.08240410648438268,0.06648448876749594,0.06693888256143636
25,0.02362732731044462,0.023454811032873883,0.02372979037771583,0.024189944254426478,0.0235089397205757,0.023600721080712633,0.023811169315804896,0.025231190751879518,0.058456099603988614,0.024122764721610884,0.024541734515428446,0.03360118911674506,0.023474426618000536,0.024375768172525635,0.03334921031529767,0.024844603472308362,0.03181904975534041,0.03111143883034692,0.03149935760154728,0.03270298895160271,0.03139130882843766,0.033162085213407036,0.031600630724942465,0.03298379838180047,0.09629929490107333,0.09630013185276287,0.036748722781759856,0.03314683299491669,0.039855443922929494,0.03254794924035194,0.03218589256545607,0.033642280250406206,0.05484147893549193,0.045763119158060035,0.0469295077999968,0.04772654347038972,0.046108450517904756,0.0461844942655565,0.04588129510999821,0.04749849014296825,0.049394100685129776,0.05395079136486184,0.0460688688309774,0.04732128754747571,0.04965801405034537,0.05036448860829357,0.046123953959507795,0.050005964594584056,0.06624246702139176,0.06612100767349857,0.0666233827205548,0.06847899251796308,0.06608540365953565,0.06740064690179425,0.067098000373938,0.06861713538383597,0.07966416736507469,0.0649810193063539,0.068113140560542,0.07197852793335728,0.09208309953140129,0.10802579257146598,0.06611877969217117,0.06722503237444047
26,0.023730019675036226,0.02349757475355951,0.023653909560095953,0.02421203640479403,0.023458198920760023,0.023610582369016933,0.023710152067814825,0.024876440435401027,0.058456099603988614,0.02403422703307935,0.025253812154619554,0.033360990837900825,0.023491181734055434,0.02444980984486911,0.039414728739414345,0.03411310670625929,0.03127308966671098,0.031101952181761615,0.03161806031504634,0.03259874578172322,0.03184437221643487,0.03119278016303629,0.031663181711364875,0.033031361562813,0.09629929490107333,0.0963013157421531,0.039440258399991976,0.033660025843504776,0.043774400149206846,0.032135276560869855,0.03182283000137889,0.03352077236983368,0.05390658724029757,0.045664364381316595,0.04651694078252808,0.04765919494844919,0.04560870279782161,0.046369628937046624,0.0459197486107642,0.047049019947038646,0.05429602787488479,0.051386059211499927,0.049033325079679065,0.04775842393836238,0.06334500021196515,0.05157030997258,0.05197204780628636,0.04952479213558277,0.06617600041779824,0.0663115604089995,0.06809397463093483,0.0685587087031048,0.06671506863624145,0.0666494314127031,0.06631468395309678,0.06831630914142162,0.08756770664256985,0.0652241231056623,0.06636395229292458,0.06960287696581481,0.09203649009301178,0.08385620067209662,0.06636048825186992,0.06708421246823992
27,0.025940787497914737,0.023448129774973906,0.024825894277718908,0.024251409108103916,0.02344178865852167,0.023529465041318674,0.023785229430572534,0.02465576300059313,0.058456099603988614,0.024070315652004067,0.02445887094495456,0.03759968281781209,0.023475039282813994,0.02417378011487575,0.03383855343133284,0.026300333447870177,0.03125549020757079,0.03130314008919394,0.03152706183852726,0.032439823020017085,0.031142743954935218,0.03156869687472384,0.03164979079318715,0.03293039824743316,0.09629929490107333,0.09629991465704354,0.06927003409243092,0.03298661279333878,0.06507414473292743,0.03622877996056992,0.0336801881991767,0.0333180613503128,0.055909679947217295,0.04571829269729773,0.046633884238619014,0.04747131752356063,0.04825110671569704,0.04548402547532059,0.04593264067553843,0.047545246437871384,0.054967056796039256,0.05416267916736512,0.0505195148795653,0.047690467051365155,0.05829934291992941,0.06008432645976977,0.047048520746081735,0.04936755552535517,0.06598735398309062,0.06617518518066762,0.06676741792533053,0.06843757329053961,0.06623954921347253,0.06645518272428108,0.06674925606075806,0.06825638758993782,0.08661590480081909,0.06470790586605871,0.06701628931594676,0.07095315488830814,0.09683835611327488,0.07651065046211353,0.06631100666715044,0.06695785782242093
28,0.024736956586461474,0.02342133592767595,0.023698367902144944,0.024162527460020265,0.023431416018253392,0.023584148371529733,0.02370331875418085,0.025048832493683136,0.058456099603988614,0.023948439039677846,0.024402668300758743,0.02957713017906995,0.023458082039229566,0.024227037921613053,0.03907903213392571,0.02491992305798018,0.03172224079616771,0.03128577637856121,0.03147513063213482,0.03285762099705503,0.0312434863495628,0.03129386934793571,0.03173925775774122,0.032993706247957555,0.09629929490107333,0.09629935534558927,0.03631668711096238,0.03348195755004693,0.0521462727646854,0.03187104625113837,0.03148985334226979,0.033366062970193,0.04815616252766111,0.04564632296837322,0.046255681289471835,0.047738677837717625,0.04560303583282403,0.04578156102703288,0.04581874147129382,0.04731826285458696,0.048745573315796084,0.05449235479865832,0.04609599150107913,0.04815103271860853,0.07130971197443335,0.05835000432717426,0.04644935200381941,0.05063156865357221,0.06624414928288998,0.0660003285936997,0.06675283101621256,0.06815977261246185,0.06617513973467698,0.06653661559531755,0.06680923831655859,0.0685922093255053,0.07388862589923366,0.0651308963462014,0.0667850535105112,0.06955408090271718,0.10519856551421644,0.07934638671091472,0.06645491572221714,0.06672867795902229
29,0.02388859899898474,0.02342485119239237,0.023642081101238128,0.024110543620639545,0.023442486805345164,0.02357429516135176,0.023681273469831652,0.0249452145952307,0.058456099603988614,0.023981344692548177,0.024347025506951732,0.026142560525704062,0.023417419844442938,0.02421163426906942,0.03522733621230274,0.02504427822169374,0.03134154909735005,0.031088076429604095,0.03163743235098984,0.032533935191781445,0.03167714725018358,0.031323755588496545,0.031549249962072395,0.034443587382488185,0.0962992965129276,0.09629931545221301,0.03563635835292341,0.03280251968010591,0.04586320598200575,0.03216064059808828,0.03237409391898767,0.03302818424798227,0.04779577632415062,0.045639864107303064,0.046131741316729195,0.04745121223473244,0.04639515988192294,0.04590339012514001,0.04563702100902495,0.04721231155729226,0.04942096961446441,0.04893807578655897,0.04848467638993355,0.047396434408523,0.07371592786172601,0.06065982651572274,0.046825232573447076,0.05015957043916442,0.06601722406039187,0.06622016522082601,0.06819153543356876,0.06858915725133956,0.06655809307891422,0.06693665006285819,0.06648959671911459,0.06929449050954385,0.06784977480881933,0.06618722184517578,0.06698332616506417,0.06932728589172145,0.10347803257215599,0.07953953981640371,0.06601729577229107,0.0670614985327697
30,0.02369567975829327,0.023419298303971037,0.023614123742269462,0.024068370406253464,0.023464602115207196,0.023598061125460305,0.02374260652330981,0.02458425216077706,0.058456099603988614,0.023979167996887638,0.024201172686882176,0.029765914752907623,0.0234335585701544,0.02436558644399357,0.03422423238773775,0.02482595738739775,0.031448031017593005,0.031203569966552713,0.03152085920229829,0.03240014741302491,0.03115318067329791,0.031432302551137936,0.03153333939850893,0.0329570757201404,0.09629929490107333,0.09629940168635913,0.035065135504869956,0.032842621652910235,0.04523358354693809,0.03158908739759219,0.03280021734966008,0.03503268427819591,0.07473076168700153,0.04548449918940784,0.04614365467534655,0.04754702025298717,0.045739537470124346,0.045562021054293717,0.04598096920642062,0.04678984758127188,0.05555520206253997,0.04859950246696823,0.04683513216688276,0.04739272641853678,0.06365820597136845,0.05016852376705927,0.048612243235084764,0.049599336570006536,0.06573355923453929,0.06599136243264868,0.0667032223398662,0.06787734308791112,0.06624689379489078,0.0663424505636427,0.06673678349261028,0.06811826068554182,0.07634837535949855,0.06643450681606947,0.0664892179442746,0.07070860164794171,0.09967863012392669,0.07821352842816845,0.0659263318549323,0.06676046875727112
